prob_density,r,z,vr,vz
0.0,8.380910260000001e-07,1.2052146545e-06,-0.0004592208,0.0002569033
0.0,8.395093595000001e-07,1.2044216545e-06,-0.0004580204,0.0002560824
0.0,8.409296575e-07,1.2036280195e-06,-0.0004568235,0.0002552642
0.0,8.423509360000001e-07,1.2028343e-06,-0.0004556319,0.0002544496
0.0,8.437738470000001e-07,1.2020401340000002e-06,-0.0004544433,0.0002536374
0.0,8.451980775e-07,1.201245697e-06,-0.0004532595,0.0002528285
0.0,8.46623597e-07,1.2004510070000002e-06,-0.0004520792,0.0002520224
0.0,8.480507855e-07,1.1996558535000001e-06,-0.000450903,0.0002512192
0.0,8.494789090000001e-07,1.1988606465e-06,-0.0004497319,0.0002504195
0.0,8.50909062e-07,1.1980647780000001e-06,-0.0004485629,0.0002496217
0.0,8.523397845e-07,1.1972690605000001e-06,-0.0004473989,0.0002488274
0.0,8.537729080000002e-07,1.1964724785000002e-06,-0.0004462393,0.0002480361
0.0,8.55206229e-07,1.195676256e-06,-0.000445084,0.000247248
0.0,8.566423250000001e-07,1.1948789635000002e-06,-0.0004439314,0.0002464621
0.0,8.58078623e-07,1.1940820300000002e-06,-0.0004427837,0.0002456796
0.0,8.59517314e-07,1.1932842415000001e-06,-0.0004416392,0.0002448995
0.0,8.609565965000001e-07,1.1924865980000001e-06,-0.0004404992,0.0002441226
0.0,8.62397878e-07,1.1916883205e-06,-0.0004393624,0.0002433481
0.0,8.638401505000001e-07,1.190889969e-06,-0.00043823,0.0002425767
0.0,8.65284018e-07,1.190091209e-06,-0.0004371009,0.0002418079
0.0,8.667292865e-07,1.1892921505e-06,-0.0004359758,0.0002410419
0.0,8.68175735e-07,1.1884929155000001e-06,-0.0004348545,0.0002402787
0.0,8.696240055000001e-07,1.1876931515e-06,-0.0004337369,0.0002395182
0.0,8.710730295000002e-07,1.186893449e-06,-0.0004326233,0.0002387606
0.0,8.725243085000002e-07,1.186092981e-06,-0.000431513,0.0002380055
0.0,8.739759035e-07,1.185292818e-06,-0.000430407,0.0002372534
0.0,8.754301975000001e-07,1.1844916470000001e-06,-0.0004293038,0.0002365035
0.0,8.768846940000001e-07,1.1836908450000001e-06,-0.0004282053,0.0002357569
0.0,8.78341674e-07,1.1828891580000002e-06,-0.0004271096,0.0002350124
0.0,8.797991925e-07,1.1820876560000002e-06,-0.0004260184,0.0002342711
0.0,8.812587380000001e-07,1.1812855225000002e-06,-0.0004249304,0.0002335322
0.0,8.827192850000001e-07,1.1804833225000002e-06,-0.0004238468,0.0002327964
0.0,8.841813915000001e-07,1.1796807500000002e-06,-0.0004227664,0.0002320629
0.0,8.856449730000001e-07,1.1788778525000001e-06,-0.0004216893,0.0002313319
0.0,8.871096345000001e-07,1.1780748485000002e-06,-0.0004206163,0.0002306039
0.0,8.88576257e-07,1.1772712555000001e-06,-0.0004195464,0.0002298781
0.0,8.900434685e-07,1.176467827e-06,-0.0004184807,0.0002291554
0.0,8.915131390000001e-07,1.1756635395e-06,-0.0004174174,0.0002284345
0.0,8.929830135e-07,1.1748596290000002e-06,-0.0004163588,0.0002277169
0.0,8.94455619e-07,1.1740547135e-06,-0.0004153024,0.0002270012
0.0,8.959285480000001e-07,1.1732501115000002e-06,-0.0004142506,0.0002262885
0.0,8.974036985000001e-07,1.1724447865e-06,-0.0004132018,0.0002255782
0.0,8.98879688e-07,1.1716394945e-06,-0.0004121563,0.0002248702
0.0,9.003573775e-07,1.1708337675e-06,-0.0004111144,0.0002241649
0.0,9.018364345000001e-07,1.1700277870000001e-06,-0.0004100759,0.0002234621
0.0,9.033166565000001e-07,1.1692216645000001e-06,-0.0004090411,0.0002227619
0.0,9.047987875000001e-07,1.1684149970000002e-06,-0.0004080091,0.0002220638
0.0,9.062815370000002e-07,1.1676084875e-06,-0.0004069817,0.0002213689
0.0,9.077667490000001e-07,1.1668011345e-06,-0.0004059566,0.0002206759
0.0,9.092521665000001e-07,1.165994165e-06,-0.0004049364,0.0002199861
0.0,9.107403180000001e-07,1.1651862075e-06,-0.0004039181,0.000219298
0.0,9.122288230000001e-07,1.1643785555e-06,-0.0004029045,0.000218613
0.0,9.13719495e-07,1.1635702260000002e-06,-0.0004018927,0.0002179297
0.0,9.15211094e-07,1.1627618925000001e-06,-0.0004008853,0.0002172494
0.0,9.167042810000001e-07,1.1619531985e-06,-0.0003998806,0.0002165712
0.0,9.181989800000001e-07,1.161144185e-06,-0.0003988793,0.0002158954
0.0,9.19694676e-07,1.1603351335000002e-06,-0.000397882,0.0002152224
0.0,9.211924815000001e-07,1.1595254415e-06,-0.0003968867,0.0002145511
0.0,9.2269068e-07,1.1587160395e-06,-0.0003958951,0.0002138824
0.0,9.241915990000001e-07,1.1579056705000001e-06,-0.0003949067,0.0002132161
0.0,9.256927260000001e-07,1.157095693e-06,-0.0003939219,0.0002125523
0.0,9.271963315e-07,1.156284882e-06,-0.0003929402,0.0002118908
0.0,9.287005785000001e-07,1.1554742295000002e-06,-0.0003919619,0.0002112318
0.0,9.302066795e-07,1.1546630835000001e-06,-0.0003909867,0.0002105751
0.0,9.317140540000002e-07,1.1538517575e-06,-0.0003900145,0.0002099205
0.0,9.33222644e-07,1.153040284e-06,-0.0003890458,0.0002092685
0.0,9.34733151e-07,1.1522282865e-06,-0.0003880796,0.0002086184
0.0,9.362442240000002e-07,1.1514164930000001e-06,-0.0003871176,0.0002079712
0.0,9.377578700000001e-07,1.1506038255000002e-06,-0.0003861571,0.0002073254
0.0,9.392717270000001e-07,1.149791554e-06,-0.0003852014,0.0002066828
0.0,9.407882110000001e-07,1.1489783830000002e-06,-0.0003842474,0.0002060416
0.0,9.423052145e-07,1.148165444e-06,-0.0003832977,0.0002054034
0.0,9.438241740000001e-07,1.147351968e-06,-0.0003823503,0.000204767
0.0,9.453443305000001e-07,1.146538363e-06,-0.0003814062,0.000204133
0.0,9.468657585e-07,1.1457245895e-06,-0.0003804656,0.0002035014
0.0,9.483890745e-07,1.1449103200000002e-06,-0.0003795276,0.0002028718
0.0,9.49912964e-07,1.144096257e-06,-0.0003785931,0.0002022447
0.0,9.514394455000001e-07,1.1432813245e-06,-0.0003776608,0.0002016193
0.0,9.529661400000001e-07,1.1424667925e-06,-0.0003767322,0.0002009965
0.0,9.544954440000001e-07,1.1416513845e-06,-0.0003758058,0.0002003755
0.0,9.560253115e-07,1.1408361925e-06,-0.0003748828,0.0001997569
0.0,9.575570695000001e-07,1.14002051e-06,-0.000373963,0.0001991405
0.0,9.59090116e-07,1.139204659e-06,-0.0003730454,0.0001985259
0.0,9.606243205e-07,1.13838871e-06,-0.0003721307,0.0001979134
0.0,9.621605535e-07,1.1375722015000001e-06,-0.0003712205,0.0001973039
0.0,9.636971975e-07,1.136755994e-06,-0.0003703124,0.0001966961
0.0,9.65236623e-07,1.1359388290000001e-06,-0.0003694068,0.0001960902
0.0,9.667762635000001e-07,1.135122071e-06,-0.0003685048,0.0001954867
0.0,9.683183245e-07,1.1343045505e-06,-0.0003676049,0.000194885
0.0,9.698611640000002e-07,1.133487139e-06,-0.0003667085,0.0001942856
0.0,9.714056560000001e-07,1.1326693755000001e-06,-0.0003658146,0.0001936882
0.0,9.729517020000002e-07,1.1318513125e-06,-0.0003649239,0.0001930931
0.0,9.744986170000001e-07,1.1310333135e-06,-0.000364036,0.0001925
0.0,9.76047877e-07,1.1302145995e-06,-0.000363151,0.0001919089
0.0,9.775973515000002e-07,1.1293962970000002e-06,-0.0003622687,0.0001913199
0.0,9.79149687e-07,1.1285770100000001e-06,-0.0003613888,0.0001907327
0.0,9.807023815000002e-07,1.1277580600000001e-06,-0.0003605119,0.0001901476
0.0,9.822571310000001e-07,1.1269385535e-06,-0.0003596379,0.0001895647
0.0,9.83813053e-07,1.1261189570000002e-06,-0.000358766,0.0001889834
0.0,9.853702085000002e-07,1.1252992395e-06,-0.0003578978,0.0001884046
0.0,9.86929364e-07,1.124478998e-06,-0.0003570319,0.0001878275
0.0,9.884889180000002e-07,1.1236590765e-06,-0.0003561694,0.0001872528
0.0,9.90051314e-07,1.1228381915000002e-06,-0.0003553089,0.0001866797
0.0,9.916139265e-07,1.1220177240000001e-06,-0.0003544515,0.0001861088
0.0,9.93178901e-07,1.1211965485e-06,-0.0003535964,0.0001855397
0.0,9.94744761e-07,1.1203754400000002e-06,-0.0003527444,0.0001849727
0.0,9.96312124e-07,1.119554077e-06,-0.000351895,0.0001844076
0.0,9.978812385e-07,1.1187323295e-06,-0.0003510483,0.0001838445
0.0,9.994509825000001e-07,1.1179107865e-06,-0.0003502043,0.0001832833
0.0,1.0010233575000001e-06,1.1170884020000001e-06,-0.0003493627,0.0001827239
0.0,1.00259595e-06,1.1162664385e-06,-0.000348524,0.0001821666
0.0,1.0041711155e-06,1.115443667e-06,-0.0003476875,0.000181611
0.0,1.0057469765e-06,1.114621069e-06,-0.0003468541,0.0001810575
0.0,1.0073245125e-06,1.113798134e-06,-0.0003460226,0.0001805056
0.0,1.008903648e-06,1.112974903e-06,-0.0003451942,0.0001799558
0.0,1.0104835455e-06,1.112151813e-06,-0.0003443687,0.0001794081
0.0,1.012065962e-06,1.1113279505e-06,-0.000343545,0.0001788618
0.0,1.013648598e-06,1.1105045130000002e-06,-0.0003427249,0.000178318
0.0,1.0152339175e-06,1.1096802205000001e-06,-0.0003419062,0.0001777753
0.0,1.0168198420000001e-06,1.1088561545e-06,-0.000341091,0.0001772351
0.0,1.0184075130000001e-06,1.1080317230000002e-06,-0.0003402778,0.0001766964
0.0,1.0199967325000001e-06,1.10720703e-06,-0.0003394673,0.0001761596
0.0,1.0215867465e-06,1.1063824680000003e-06,-0.0003386599,0.000175625
0.0,1.023179267e-06,1.1055571495e-06,-0.0003378541,0.0001750917
0.0,1.0247720090000001e-06,1.1047322605e-06,-0.000337052,0.0001745609
0.0,1.0263674445e-06,1.103906522e-06,-0.0003362512,0.0001740312
0.0,1.0279634955000001e-06,1.1030810105e-06,-0.0003354538,0.0001735038
0.0,1.029561263e-06,1.1022551580000002e-06,-0.0003346583,0.0001729779
0.0,1.031160629e-06,1.1014290255e-06,-0.0003338657,0.0001724541
0.0,1.032760719e-06,1.1006030665e-06,-0.0003330746,0.0001719315
0.0,1.034363408e-06,1.0997763145e-06,-0.0003322861,0.0001714108
0.0,1.035966319e-06,1.0989499965000002e-06,-0.0003315013,0.0001708925
0.0,1.0375718295000002e-06,1.0981228880000001e-06,-0.0003307181,0.0001703756
0.0,1.0391780705000002e-06,1.0972959535e-06,-0.0003299373,0.0001698603
0.0,1.0407858920000001e-06,1.0964687555e-06,-0.000329159,0.0001693469
0.0,1.042395469e-06,1.0956412060000001e-06,-0.0003283831,0.0001688352
0.0,1.0440055920000003e-06,1.094813927e-06,-0.00032761,0.0001683255
0.0,1.0456185125000002e-06,1.093985764e-06,-0.0003268385,0.0001678171
0.0,1.0472316560000002e-06,1.0931580390000001e-06,-0.0003260702,0.0001673109
0.0,1.0488471990000002e-06,1.0923296370000002e-06,-0.0003253035,0.0001668059
0.0,1.050463693e-06,1.0915013015e-06,-0.0003245397,0.0001663029
0.0,1.052081525e-06,1.0906728355000002e-06,-0.0003237782,0.0001658017
0.0,1.0537013765e-06,1.0898438915000002e-06,-0.0003230187,0.0001653019
0.0,1.0553214885e-06,1.0890153695000002e-06,-0.000322262,0.0001648041
0.0,1.0569447045000001e-06,1.0881858175e-06,-0.0003215072,0.0001643077
0.0,1.058568144e-06,1.0873567085e-06,-0.0003207548,0.0001638131
0.0,1.0601936735000002e-06,1.0865270905e-06,-0.0003200048,0.0001633202
0.0,1.061820485e-06,1.0856973770000002e-06,-0.000319257,0.0001628288
0.0,1.063448281e-06,1.08486772e-06,-0.0003185116,0.0001623393
0.0,1.0650784710000001e-06,1.0840374035000001e-06,-0.0003177679,0.000161851
0.0,1.0667088855e-06,1.0832075330000002e-06,-0.0003170274,0.0001613649
0.0,1.0683421e-06,1.082376799e-06,-0.0003162884,0.00016088
0.0,1.0699759000000002e-06,1.0815463285e-06,-0.000315552,0.000160397
0.0,1.0716113680000002e-06,1.0807155725000002e-06,-0.0003148181,0.0001599157
0.0,1.0732485605e-06,1.0798845035000002e-06,-0.0003140857,0.0001594356
0.0,1.0748862730000002e-06,1.0790537345e-06,-0.0003133565,0.0001589577
0.0,1.0765268650000001e-06,1.078222069e-06,-0.0003126285,0.0001584808
0.0,1.078167683e-06,1.0773908535000002e-06,-0.0003119035,0.0001580059
0.0,1.0798108085e-06,1.0765590345000002e-06,-0.0003111802,0.0001575324
0.0,1.0814550335000001e-06,1.0757272255e-06,-0.0003104594,0.0001570606
0.0,1.0831003895000003e-06,1.0748954105e-06,-0.0003097407,0.0001565904
0.0,1.0847480280000001e-06,1.0740630090000002e-06,-0.0003090237,0.0001561214
0.0,1.0863958930000001e-06,1.073231061e-06,-0.0003083101,0.0001556548
0.0,1.088046662e-06,1.0723982155e-06,-0.0003075974,0.000155189
0.0,1.0896979475000001e-06,1.071565678e-06,-0.0003068876,0.0001547251
0.0,1.091350933e-06,1.0707328535000002e-06,-0.0003061795,0.0001542626
0.0,1.0930056465e-06,1.069899729e-06,-0.0003054738,0.0001538017
0.0,1.094660837e-06,1.069066935e-06,-0.0003047703,0.0001533425
0.0,1.0963189850000001e-06,1.0682332245e-06,-0.0003040686,0.0001528845
0.0,1.097977361e-06,1.0673999715e-06,-0.0003033694,0.0001524283
0.0,1.09963796e-06,1.066566174e-06,-0.0003026719,0.0001519735
0.0,1.1012997780000002e-06,1.0657323385000002e-06,-0.0003019767,0.0001515202
0.0,1.1029625675e-06,1.064898589e-06,-0.0003012837,0.0001510685
0.0,1.1046278340000001e-06,1.0640641720000002e-06,-0.0003005928,0.0001506184
0.0,1.1062933295e-06,1.0632302155e-06,-0.0002999031,0.0001501692
0.0,1.1079615260000002e-06,1.0623954820000001e-06,-0.0002992155,0.0001497216
0.0,1.1096304775000002e-06,1.0615609475e-06,-0.0002985312,0.0001492762
0.0,1.1113008500000002e-06,1.060726279e-06,-0.0002978484,0.0001488318
0.0,1.1129732645000001e-06,1.0598911680000002e-06,-0.0002971676,0.000148389
0.0,1.1146459085000001e-06,1.0590565200000002e-06,-0.0002964889,0.0001479477
0.0,1.1163216860000001e-06,1.058220888e-06,-0.0002958124,0.0001475079
0.0,1.1179978005000002e-06,1.0573856665e-06,-0.0002951372,0.0001470692
0.0,1.1196757380000001e-06,1.056550117e-06,-0.0002944637,0.0001466318
0.0,1.1213553295000002e-06,1.055714324e-06,-0.0002937943,0.0001461969
0.0,1.1230354165000002e-06,1.0548788655e-06,-0.0002931251,0.0001457626
0.0,1.1247184925000001e-06,1.0540425025000002e-06,-0.0002924574,0.0001453294
0.0,1.126401799e-06,1.053206607e-06,-0.0002917933,0.0001448985
0.0,1.128087284e-06,1.0523702130000001e-06,-0.0002911304,0.0001444687
0.0,1.1297740825000001e-06,1.0515337505e-06,-0.0002904696,0.0001440402
0.0,1.1314617010000002e-06,1.0506974655000001e-06,-0.0002898108,0.0001436133
0.0,1.1331519980000002e-06,1.0498604380000002e-06,-0.0002891537,0.0001431876
0.0,1.1348425265000002e-06,1.049023881e-06,-0.000288499,0.0001427636
0.0,1.1365355405e-06,1.0481866795e-06,-0.0002878455,0.0001423406
0.0,1.1382295750000002e-06,1.0473495600000001e-06,-0.0002871946,0.0001419193
0.0,1.1399247060000001e-06,1.046512486e-06,-0.0002865452,0.0001414992
0.0,1.1416222535e-06,1.045674806e-06,-0.0002858977,0.0001410804
0.0,1.143320033e-06,1.044837599e-06,-0.0002852524,0.0001406633
0.0,1.1450205575000001e-06,1.043999628e-06,-0.0002846091,0.0001402474
0.0,1.1467218575000001e-06,1.043161864e-06,-0.0002839675,0.0001398329
0.0,1.1484244820000002e-06,1.0423240375e-06,-0.0002833276,0.0001394197
0.0,1.15012931e-06,1.0414857175e-06,-0.0002826898,0.0001390079
0.0,1.151834371e-06,1.040647874e-06,-0.0002820538,0.0001385974
0.0,1.1535423855000001e-06,1.0398091705e-06,-0.0002814197,0.0001381883
0.0,1.1552509815e-06,1.038970774e-06,-0.0002807872,0.0001377804
0.0,1.1569610785e-06,1.0381322335000002e-06,-0.0002801569,0.000137374
0.0,1.1586732170000002e-06,1.0372932855e-06,-0.0002795281,0.0001369688
0.0,1.160385589e-06,1.036454817e-06,-0.000278902,0.0001365653
0.0,1.162101073e-06,1.0356154195000002e-06,-0.0002782767,0.0001361626
0.0,1.1638169945000002e-06,1.0347764025000001e-06,-0.0002776536,0.0001357614
0.0,1.165534544e-06,1.0339371855e-06,-0.000277033,0.0001353619
0.0,1.1672540225e-06,1.0330976220000002e-06,-0.0002764127,0.000134963
0.0,1.1689737355000002e-06,1.0322585410000001e-06,-0.0002757948,0.0001345656
0.0,1.1706966670000002e-06,1.031418487e-06,-0.0002751795,0.0001341699
0.0,1.1724199445e-06,1.0305788625e-06,-0.0002745651,0.0001337751
0.0,1.1741449235e-06,1.0297390075000002e-06,-0.0002739532,0.0001333819
0.0,1.175871773e-06,1.028898841e-06,-0.0002733423,0.0001329896
0.0,1.1775988565000002e-06,1.0280591595e-06,-0.0002727345,0.0001325993
0.0,1.1793292140000002e-06,1.0272184875e-06,-0.0002721268,0.0001322094
0.0,1.1810598765e-06,1.0263782675e-06,-0.0002715219,0.0001318212
0.0,1.1827922620000002e-06,1.0255378125e-06,-0.000270918,0.000131434
0.0,1.1845265115000001e-06,1.0246970555e-06,-0.0002703165,0.0001310483
0.0,1.1862609960000002e-06,1.0238567865000002e-06,-0.0002697163,0.0001306638
0.0,1.187998756e-06,1.023015534e-06,-0.0002691183,0.0001302806
0.0,1.1897368350000001e-06,1.022174731e-06,-0.0002685211,0.0001298983
0.0,1.1914766035e-06,1.0213337145000001e-06,-0.0002679258,0.0001295172
0.0,1.1932182835000002e-06,1.0204923790000002e-06,-0.0002673331,0.0001291378
0.0,1.1949601995e-06,1.0196515345e-06,-0.0002667418,0.0001287596
0.0,1.196705337e-06,1.018809741e-06,-0.0002661517,0.0001283823
0.0,1.198450862e-06,1.0179683670000002e-06,-0.0002655641,0.0001280066
0.0,1.2001979890000002e-06,1.0171268275000001e-06,-0.0002649777,0.0001276319
0.0,1.20194713e-06,1.016284926e-06,-0.0002643929,0.0001272583
0.0,1.2036965070000002e-06,1.0154435185e-06,-0.0002638103,0.0001268863
0.0,1.205448998e-06,1.0146012225000001e-06,-0.0002632287,0.0001265151
0.0,1.2072019990000002e-06,1.0137592905e-06,-0.0002626491,0.0001261452
0.0,1.2089564595e-06,1.0129172665e-06,-0.0002620711,0.0001257766
0.0,1.210713091e-06,1.0120748115000002e-06,-0.000261495,0.0001254092
0.0,1.2124699600000001e-06,1.0112328535e-06,-0.0002609203,0.0001250429
0.0,1.214229778e-06,1.0103900935e-06,-0.0002603475,0.0001246779
0.0,1.2159902855e-06,1.0095476155e-06,-0.000259776,0.0001243139
0.0,1.2177520545e-06,1.008705146e-06,-0.0002592062,0.0001239512
0.0,1.2195162065e-06,1.0078621505000002e-06,-0.0002586379,0.0001235895
0.0,1.2212805975e-06,1.0070196535e-06,-0.0002580712,0.000123229
0.0,1.223047717e-06,1.0061764685000001e-06,-0.0002575063,0.0001228697
0.0,1.2248157605e-06,1.005333457e-06,-0.0002569428,0.0001225115
0.0,1.2265848105000002e-06,1.0044905810000001e-06,-0.0002563813,0.0001221546
0.0,1.228356514e-06,1.0036470565e-06,-0.0002558211,0.0001217988
0.0,1.230128457e-06,1.0028040345000001e-06,-0.0002552625,0.0001214441
0.0,1.231902851e-06,1.001960463e-06,-0.0002547056,0.0001210906
0.0,1.233678461e-06,1.0011169305000002e-06,-0.0002541505,0.0001207383
0.0,1.2354547650000002e-06,1.000273687e-06,-0.0002535964,0.0001203868
0.0,1.2372340495e-06,9.99429647e-07,-0.0002530433,0.0001200363
0.0,1.2390135745000002e-06,9.98586112e-07,-0.0002524934,0.0001196875
0.0,1.2407952155000001e-06,9.977421945000001e-07,-0.0002519439,0.0001193394
0.0,1.242578422e-06,9.968981555e-07,-0.0002513961,0.0001189924
0.0,1.244361951e-06,9.96054585e-07,-0.0002508505,0.0001186468
0.0,1.2461488480000002e-06,9.95210044e-07,-0.0002503056,0.000118302
0.0,1.2479359850000001e-06,9.94366011e-07,-0.0002497625,0.0001179583
0.0,1.2497248440000002e-06,9.935217885e-07,-0.0002492215,0.000117616
0.0,1.2515156785e-06,9.92677257e-07,-0.0002486813,0.0001172744
0.0,1.2533067535000001e-06,9.91833236e-07,-0.0002481432,0.0001169343
0.0,1.255100942e-06,9.909883730000002e-07,-0.0002476057,0.0001165947
0.0,1.2568957215000002e-06,9.90143857e-07,-0.0002470703,0.0001162565
0.0,1.2586917675000002e-06,9.892993705e-07,-0.0002465364,0.0001159194
0.0,1.2604902605000002e-06,9.88454361e-07,-0.000246004,0.0001155833
0.0,1.2622889935000001e-06,9.876098655000001e-07,-0.000245473,0.0001152483
0.0,1.264090362e-06,9.867647605e-07,-0.000244944,0.0001149145
0.0,1.2658928155e-06,9.859197755000002e-07,-0.0002444157,0.0001145814
0.0,1.2676960170000002e-06,9.85075068e-07,-0.0002438886,0.0001142493
0.0,1.2695021990000001e-06,9.842295945e-07,-0.0002433643,0.0001139188
0.0,1.271308621e-06,9.833846385e-07,-0.0002428405,0.0001135889
0.0,1.273117136e-06,9.825393345e-07,-0.0002423185,0.0001132602
0.0,1.2749272945000001e-06,9.816938945e-07,-0.0002417977,0.0001129324
0.0,1.276737693e-06,9.80848973e-07,-0.0002412787,0.0001126059
0.0,1.2785515215000003e-06,9.800030845e-07,-0.0002407607,0.0001122801
0.0,1.2803656635e-06,9.791576825e-07,-0.0002402446,0.0001119555
0.0,1.2821812930000002e-06,9.783122215e-07,-0.0002397294,0.0001116318
0.0,1.2839991865e-06,9.774663405000002e-07,-0.000239216,0.0001113092
0.0,1.2858173205000001e-06,9.766209825000001e-07,-0.0002387039,0.0001109875
0.0,1.2876382530000001e-06,9.757749590000002e-07,-0.0002381929,0.0001106668
0.0,1.289460146e-06,9.74929126e-07,-0.0002376842,0.0001103474
0.0,1.2912828570000002e-06,9.74083549e-07,-0.0002371759,0.0001100287
0.0,1.2931085155e-06,9.73237243e-07,-0.0002366694,0.000109711
0.0,1.2949344160000002e-06,9.723914620000002e-07,-0.0002361643,0.0001093943
0.0,1.29676242e-06,9.71545346e-07,-0.0002356609,0.0001090788
0.0,1.2985920945000002e-06,9.706990955e-07,-0.0002351585,0.0001087641
0.0,1.3004220105e-06,9.698533730000002e-07,-0.0002346581,0.0001084507
0.0,1.302255306e-06,9.690067290000001e-07,-0.0002341581,0.0001081378
0.0,1.3040890035000001e-06,9.681605405e-07,-0.0002336601,0.0001078261
0.0,1.3059240455000003e-06,9.67314373e-07,-0.0002331631,0.0001075153
0.0,1.3077615295e-06,9.66467721e-07,-0.0002326677,0.0001072055
0.0,1.309599259e-06,9.656215995000002e-07,-0.0002321735,0.0001068966
0.0,1.3114395815e-06,9.64774927e-07,-0.0002316806,0.0001065887
0.0,1.3132811055e-06,9.639283455000002e-07,-0.0002311892,0.0001062818
0.0,1.31512315e-06,9.63082169e-07,-0.0002306998,0.0001059761
0.0,1.316968476e-06,9.622351305e-07,-0.0002302105,0.0001056709
0.0,1.3188140470000002e-06,9.613886245e-07,-0.0002297233,0.0001053669
0.0,1.320661362e-06,9.605419655e-07,-0.0002292375,0.0001050639
0.0,1.3225107425e-06,9.59695006e-07,-0.0002287522,0.0001047614
0.0,1.324360369e-06,9.588485815000001e-07,-0.0002282693,0.0001044604
0.0,1.326212952e-06,9.580014520000002e-07,-0.000227787,0.00010416
0.0,1.3280663960000001e-06,9.571545775e-07,-0.0002273063,0.0001038607
0.0,1.329920665e-06,9.56307974e-07,-0.0002268272,0.0001035624
0.0,1.3317779345e-06,9.554606515e-07,-0.0002263489,0.0001032648
0.0,1.333635449e-06,9.546138665e-07,-0.000225872,0.0001029682
0.0,1.3354949760000002e-06,9.537668155e-07,-0.0002253967,0.0001026727
0.0,1.3373563235000001e-06,9.529195865000001e-07,-0.0002249222,0.0001023778
0.0,1.3392179165000002e-06,9.520728970000001e-07,-0.0002244494,0.000102084
0.0,1.3410826985e-06,9.512254100000002e-07,-0.0002239777,0.0001017911
0.0,1.3429481315e-06,9.503782805000001e-07,-0.0002235074,0.0001014991
0.0,1.3448145625e-06,9.495313510000001e-07,-0.0002230384,0.000101208
0.0,1.3466838455e-06,9.486837815000001e-07,-0.0002225705,0.0001009178
0.0,1.348553373e-06,9.478367560000001e-07,-0.0002221043,0.0001006286
0.0,1.3504250474999999e-06,9.469894135000001e-07,-0.0002216387,0.0001003401
0.0,1.3522984320000002e-06,9.461419525000001e-07,-0.0002211737,0.0001000521
0.0,1.3541720615e-06,9.452950365e-07,-0.000220712,9.9766e-05
0.0,1.3560489765000002e-06,9.444472930000001e-07,-0.0002202501,9.948e-05
0.0,1.35792647e-06,9.435999455000001e-07,-0.0002197898,9.91952e-05
0.0,1.359804996e-06,9.427527905e-07,-0.0002193312,9.89114e-05
0.0,1.361686362e-06,9.419050130000001e-07,-0.0002188729,9.86281e-05
0.0,1.3635679735e-06,9.410577845e-07,-0.0002184165,9.83459e-05
0.0,1.3654517265e-06,9.402102510000001e-07,-0.0002179608,9.80643e-05
0.0,1.3673372180000001e-06,9.393625965000002e-07,-0.0002175067,9.77838e-05
0.0,1.3692229550000003e-06,9.385154920000001e-07,-0.0002170539,9.75042e-05
0.0,1.371111933e-06,9.376675930000001e-07,-0.0002166021,9.72254e-05
0.0,1.3730015575000002e-06,9.368200660000001e-07,-0.0002161514,9.69474e-05
0.0,1.3748921085e-06,9.359727860000001e-07,-0.0002157025,9.66705e-05
0.0,1.376785628e-06,9.351248390000001e-07,-0.0002152541,9.63941e-05
0.0,1.3786793930000001e-06,9.342774450000001e-07,-0.0002148073,9.61187e-05
0.0,1.3805751545000002e-06,9.334298225000001e-07,-0.0002143614,9.58441e-05
0.0,1.3824728225e-06,9.325820125000001e-07,-0.0002139166,9.55703e-05
0.0,1.384370737e-06,9.31734757e-07,-0.0002134731,9.52974e-05
0.0,1.3862717055000003e-06,9.308868045000001e-07,-0.0002130317,9.50257e-05
0.0,1.3881735300000002e-06,9.300391365000001e-07,-0.00021259,9.47541e-05
0.0,1.3900760315e-06,9.291918335000001e-07,-0.0002121496,9.44835e-05
0.0,1.3919817735000002e-06,9.283437550000001e-07,-0.0002117111,9.4214e-05
0.0,1.393887763e-06,9.274962345000001e-07,-0.0002112737,9.39453e-05
0.0,1.3957954575000001e-06,9.266486240000001e-07,-0.000210837,9.36773e-05
0.0,1.397705372e-06,9.258006965e-07,-0.0002104015,9.34101e-05
0.0,1.3996155335e-06,9.249533290000001e-07,-0.0002099678,9.31439e-05
0.0,1.4015284175000003e-06,9.241054240000002e-07,-0.0002095347,9.28784e-05
0.0,1.4034425125e-06,9.232576530000001e-07,-0.0002091027,9.26136e-05
0.0,1.4053568880000002e-06,9.224104285e-07,-0.0002086722,9.23498e-05
0.0,1.4072749235000002e-06,9.215622565000001e-07,-0.0002082424,9.20866e-05
0.0,1.4091932065000003e-06,9.207146475000001e-07,-0.000207814,9.18243e-05
0.0,1.4111127555e-06,9.198671515e-07,-0.000207387,9.1563e-05
0.0,1.413034987e-06,9.190191450000001e-07,-0.0002069607,9.13022e-05
0.0,1.414957466e-06,9.181717030000001e-07,-0.0002065358,9.10424e-05
0.0,1.416882185e-06,9.173239485e-07,-0.0002061118,9.07833e-05
0.0,1.4188086205000002e-06,9.164761125e-07,-0.0002056889,9.05249e-05
0.0,1.4207353035000002e-06,9.15628843e-07,-0.0002052673,9.02674e-05
0.0,1.422665188e-06,9.147808420000001e-07,-0.0002048466,9.00107e-05
0.0,1.424595835e-06,9.139331825e-07,-0.000204427,8.97546e-05
